#options: 940x489 fps=15/1 timebase=1/15 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=6 threads=15 lookahead_threads=3 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=15 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=600 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:411 out:413 type:b dur:2 cpbdur:2 q:1.09 aq:0.71 tex:14744 mv:220 misc:300 imb:1 pmb:29 smb:1799 d:s ref:0 ;
in:413 out:414 type:b dur:2 cpbdur:2 q:1.07 aq:1.21 tex:15715 mv:348 misc:289 imb:0 pmb:35 smb:1794 d:- ref:0 ;
in:418 out:415 type:P dur:2 cpbdur:2 q:0.98 aq:0.98 tex:66326 mv:433 misc:593 imb:21 pmb:84 smb:1724 d:s ref:0 ;
in:416 out:416 type:B dur:2 cpbdur:2 q:1.02 aq:0.49 tex:6272 mv:237 misc:411 imb:0 pmb:54 smb:1775 d:s ref:0 ;
in:415 out:417 type:b dur:2 cpbdur:2 q:1.04 aq:1.05 tex:16026 mv:334 misc:312 imb:1 pmb:47 smb:1781 d:s ref:0 ;
in:417 out:418 type:b dur:2 cpbdur:2 q:1.00 aq:0.53 tex:4356 mv:198 misc:334 imb:0 pmb:36 smb:1793 d:- ref:0 ;
in:422 out:419 type:P dur:2 cpbdur:2 q:0.90 aq:0.01 tex:26902 mv:325 misc:573 imb:10 pmb:101 smb:1718 d:s ref:0 ;
in:420 out:420 type:B dur:2 cpbdur:2 q:0.94 aq:0.41 tex:7408 mv:194 misc:390 imb:0 pmb:46 smb:1783 d:s ref:0 ;
in:419 out:421 type:b dur:2 cpbdur:2 q:0.96 aq:0.63 tex:3008 mv:136 misc:304 imb:0 pmb:27 smb:1802 d:s ref:0 ;
in:421 out:422 type:b dur:2 cpbdur:2 q:0.92 aq:0.82 tex:3458 mv:141 misc:297 imb:0 pmb:26 smb:1803 d:- ref:0 ;
in:426 out:423 type:P dur:2 cpbdur:2 q:0.90 aq:0.02 tex:12196 mv:244 misc:536 imb:8 pmb:90 smb:1731 d:s ref:0 ;
in:424 out:424 type:B dur:2 cpbdur:2 q:0.90 aq:0.69 tex:5165 mv:113 misc:346 imb:0 pmb:32 smb:1797 d:s ref:0 ;
in:423 out:425 type:b dur:2 cpbdur:2 q:0.90 aq:1.55 tex:6397 mv:112 misc:291 imb:0 pmb:21 smb:1808 d:s ref:0 ;
in:425 out:426 type:b dur:2 cpbdur:2 q:0.90 aq:1.17 tex:552 mv:51 misc:269 imb:0 pmb:14 smb:1815 d:- ref:0 ;
in:430 out:427 type:P dur:2 cpbdur:2 q:0.85 aq:0.00 tex:2744 mv:115 misc:525 imb:2 pmb:58 smb:1769 d:s ref:0 ;
in:428 out:428 type:B dur:2 cpbdur:2 q:0.88 aq:0.60 tex:982 mv:60 misc:358 imb:0 pmb:26 smb:1803 d:s ref:0 ;
in:427 out:429 type:b dur:2 cpbdur:2 q:0.89 aq:1.55 tex:532 mv:29 misc:279 imb:0 pmb:12 smb:1817 d:s ref:0 ;
in:429 out:430 type:b dur:2 cpbdur:2 q:0.87 aq:1.55 tex:541 mv:29 misc:270 imb:0 pmb:11 smb:1818 d:- ref:0 ;
in:434 out:431 type:P dur:2 cpbdur:2 q:0.80 aq:0.25 tex:1795 mv:102 misc:439 imb:2 pmb:32 smb:1795 d:s ref:0 ;
in:432 out:432 type:B dur:2 cpbdur:2 q:0.82 aq:0.60 tex:976 mv:36 misc:348 imb:0 pmb:22 smb:1807 d:s ref:0 ;
in:431 out:433 type:b dur:2 cpbdur:2 q:0.84 aq:1.55 tex:451 mv:34 misc:267 imb:0 pmb:10 smb:1819 d:s ref:0 ;
in:433 out:434 type:b dur:2 cpbdur:2 q:0.81 aq:1.55 tex:487 mv:37 misc:268 imb:0 pmb:11 smb:1818 d:- ref:0 ;
in:438 out:435 type:P dur:2 cpbdur:2 q:0.73 aq:0.00 tex:260692 mv:2156 misc:496 imb:588 pmb:61 smb:1180 d:s ref:0 ;
in:436 out:436 type:B dur:2 cpbdur:2 q:0.76 aq:1.68 tex:5353 mv:164 misc:675 imb:0 pmb:141 smb:1688 d:s ref:0 ;
in:435 out:437 type:b dur:2 cpbdur:2 q:0.78 aq:1.24 tex:6798 mv:150 misc:348 imb:0 pmb:51 smb:1778 d:s ref:0 ;
in:437 out:438 type:b dur:2 cpbdur:2 q:0.75 aq:1.17 tex:1128 mv:136 misc:448 imb:0 pmb:44 smb:1785 d:- ref:0 ;
in:442 out:439 type:P dur:2 cpbdur:2 q:0.65 aq:0.12 tex:6007 mv:182 misc:683 imb:8 pmb:97 smb:1724 d:s ref:0 ;
in:440 out:440 type:B dur:2 cpbdur:2 q:0.69 aq:0.56 tex:2716 mv:112 misc:452 imb:0 pmb:45 smb:1784 d:s ref:0 ;
in:439 out:441 type:b dur:2 cpbdur:2 q:0.71 aq:1.51 tex:1801 mv:104 misc:343 imb:0 pmb:27 smb:1802 d:s ref:0 ;
in:441 out:442 type:b dur:2 cpbdur:2 q:0.67 aq:1.19 tex:1949 mv:63 misc:316 imb:0 pmb:24 smb:1805 d:- ref:0 ;
in:446 out:443 type:P dur:2 cpbdur:2 q:0.58 aq:0.23 tex:15697 mv:158 misc:529 imb:7 pmb:49 smb:1773 d:s ref:0 ;
in:444 out:444 type:B dur:2 cpbdur:2 q:0.62 aq:0.97 tex:2737 mv:103 misc:424 imb:0 pmb:41 smb:1788 d:s ref:0 ;
in:443 out:445 type:b dur:2 cpbdur:2 q:0.64 aq:1.73 tex:5121 mv:68 misc:331 imb:0 pmb:28 smb:1801 d:s ref:0 ;
in:445 out:446 type:b dur:2 cpbdur:2 q:0.60 aq:0.64 tex:1469 mv:71 misc:316 imb:0 pmb:22 smb:1807 d:- ref:0 ;
in:450 out:447 type:P dur:2 cpbdur:2 q:0.50 aq:0.00 tex:135020 mv:1344 misc:684 imb:284 pmb:342 smb:1203 d:s ref:0 ;
in:448 out:448 type:B dur:2 cpbdur:2 q:0.54 aq:1.08 tex:6486 mv:536 misc:810 imb:21 pmb:220 smb:1588 d:s ref:0 ;
in:447 out:449 type:b dur:2 cpbdur:2 q:0.56 aq:1.28 tex:2529 mv:158 misc:377 imb:2 pmb:45 smb:1782 d:s ref:0 ;
in:449 out:450 type:b dur:2 cpbdur:2 q:0.52 aq:1.54 tex:2091 mv:225 misc:780 imb:0 pmb:188 smb:1641 d:- ref:0 ;
in:454 out:451 type:P dur:2 cpbdur:2 q:0.49 aq:0.01 tex:35962 mv:396 misc:850 imb:29 pmb:236 smb:1564 d:s ref:0 ;
in:452 out:452 type:B dur:2 cpbdur:2 q:0.49 aq:0.60 tex:10189 mv:408 misc:763 imb:0 pmb:191 smb:1638 d:s ref:0 ;
in:451 out:453 type:b dur:2 cpbdur:2 q:0.50 aq:1.38 tex:2883 mv:211 misc:634 imb:0 pmb:108 smb:1721 d:s ref:0 ;
in:453 out:454 type:b dur:2 cpbdur:2 q:0.49 aq:1.17 tex:4199 mv:154 misc:511 imb:2 pmb:69 smb:1758 d:- ref:0 ;
in:458 out:455 type:P dur:2 cpbdur:2 q:0.41 aq:0.00 tex:26818 mv:678 misc:752 imb:94 pmb:159 smb:1576 d:s ref:0 ;
in:456 out:456 type:B dur:2 cpbdur:2 q:0.45 aq:0.82 tex:10277 mv:249 misc:682 imb:0 pmb:168 smb:1661 d:s ref:0 ;
in:455 out:457 type:b dur:2 cpbdur:2 q:0.47 aq:0.95 tex:2037 mv:143 misc:500 imb:0 pmb:75 smb:1754 d:s ref:0 ;
in:457 out:458 type:b dur:2 cpbdur:2 q:0.43 aq:0.84 tex:1887 mv:127 misc:458 imb:0 pmb:55 smb:1774 d:- ref:0 ;
in:461 out:459 type:P dur:2 cpbdur:2 q:0.34 aq:0.00 tex:32974 mv:527 misc:771 imb:67 pmb:154 smb:1608 d:s ref:0 ;
in:459 out:460 type:B dur:2 cpbdur:2 q:0.39 aq:1.06 tex:11787 mv:231 misc:622 imb:4 pmb:126 smb:1699 d:s ref:0 ;
in:460 out:461 type:b dur:2 cpbdur:2 q:0.37 aq:1.19 tex:3993 mv:323 misc:500 imb:15 pmb:75 smb:1739 d:- ref:0 ;
in:465 out:462 type:P dur:2 cpbdur:2 q:0.32 aq:0.07 tex:16781 mv:371 misc:776 imb:40 pmb:145 smb:1644 d:s ref:0 ;
in:463 out:463 type:B dur:2 cpbdur:2 q:0.33 aq:0.56 tex:5444 mv:164 misc:664 imb:0 pmb:125 smb:1704 d:s ref:0 ;
in:462 out:464 type:b dur:2 cpbdur:2 q:0.34 aq:1.38 tex:2700 mv:145 misc:467 imb:0 pmb:51 smb:1778 d:s ref:0 ;
in:464 out:465 type:b dur:2 cpbdur:2 q:0.33 aq:0.72 tex:3112 mv:120 misc:496 imb:0 pmb:71 smb:1758 d:- ref:0 ;
in:466 out:466 type:P dur:2 cpbdur:2 q:0.26 aq:0.02 tex:24125 mv:372 misc:743 imb:41 pmb:137 smb:1651 d:s ref:0 ;
in:467 out:467 type:P dur:2 cpbdur:2 q:0.24 aq:0.01 tex:91292 mv:733 misc:775 imb:99 pmb:146 smb:1584 d:s ref:0 ;
in:471 out:468 type:P dur:2 cpbdur:2 q:0.22 aq:0.00 tex:87127 mv:1269 misc:748 imb:101 pmb:180 smb:1548 d:s ref:0 ;
in:469 out:469 type:B dur:2 cpbdur:2 q:0.23 aq:0.66 tex:19207 mv:405 misc:748 imb:3 pmb:189 smb:1637 d:s ref:0 ;
in:468 out:470 type:b dur:2 cpbdur:2 q:0.24 aq:0.60 tex:44710 mv:871 misc:539 imb:34 pmb:146 smb:1649 d:s ref:0 ;
in:470 out:471 type:b dur:2 cpbdur:2 q:0.23 aq:1.03 tex:4305 mv:191 misc:560 imb:0 pmb:84 smb:1745 d:- ref:0 ;
in:475 out:472 type:P dur:2 cpbdur:2 q:0.16 aq:0.00 tex:19533 mv:197 misc:846 imb:7 pmb:168 smb:1654 d:s ref:0 ;
in:473 out:473 type:B dur:2 cpbdur:2 q:0.19 aq:0.81 tex:8349 mv:192 misc:715 imb:0 pmb:157 smb:1672 d:s ref:0 ;
in:472 out:474 type:b dur:2 cpbdur:2 q:0.21 aq:0.97 tex:2407 mv:140 misc:533 imb:0 pmb:69 smb:1760 d:s ref:0 ;
in:474 out:475 type:b dur:2 cpbdur:2 q:0.17 aq:1.30 tex:5507 mv:75 misc:498 imb:0 pmb:64 smb:1765 d:- ref:0 ;
in:479 out:476 type:P dur:2 cpbdur:2 q:0.10 aq:0.00 tex:6587 mv:182 misc:815 imb:7 pmb:149 smb:1673 d:s ref:0 ;
in:477 out:477 type:B dur:2 cpbdur:2 q:0.13 aq:0.58 tex:4363 mv:71 misc:702 imb:0 pmb:114 smb:1715 d:s ref:0 ;
in:476 out:478 type:b dur:2 cpbdur:2 q:0.14 aq:1.51 tex:2894 mv:91 misc:487 imb:0 pmb:58 smb:1771 d:s ref:0 ;
in:478 out:479 type:b dur:2 cpbdur:2 q:0.11 aq:1.42 tex:3306 mv:81 misc:501 imb:0 pmb:64 smb:1765 d:- ref:0 ;
in:483 out:480 type:P dur:2 cpbdur:2 q:0.03 aq:0.19 tex:42387 mv:485 misc:776 imb:45 pmb:158 smb:1626 d:s ref:0 ;
in:481 out:481 type:B dur:2 cpbdur:2 q:0.06 aq:0.42 tex:5054 mv:160 misc:754 imb:0 pmb:154 smb:1675 d:s ref:0 ;
in:480 out:482 type:b dur:2 cpbdur:2 q:0.08 aq:1.32 tex:3278 mv:70 misc:500 imb:0 pmb:64 smb:1765 d:s ref:0 ;
in:482 out:483 type:b dur:2 cpbdur:2 q:0.04 aq:1.51 tex:3502 mv:175 misc:571 imb:0 pmb:99 smb:1730 d:- ref:0 ;
in:487 out:484 type:P dur:2 cpbdur:2 q:0.01 aq:0.07 tex:53615 mv:863 misc:754 imb:137 pmb:141 smb:1551 d:s ref:0 ;
in:485 out:485 type:B dur:2 cpbdur:2 q:0.02 aq:0.58 tex:8875 mv:251 misc:754 imb:3 pmb:168 smb:1658 d:s ref:0 ;
in:484 out:486 type:b dur:2 cpbdur:2 q:0.02 aq:1.39 tex:2708 mv:174 misc:574 imb:0 pmb:112 smb:1717 d:s ref:0 ;
in:486 out:487 type:b dur:2 cpbdur:2 q:0.01 aq:1.32 tex:2637 mv:140 misc:487 imb:1 pmb:59 smb:1769 d:- ref:0 ;
in:490 out:488 type:P dur:2 cpbdur:2 q:0.00 aq:0.16 tex:18997 mv:228 misc:783 imb:12 pmb:138 smb:1679 d:s ref:0 ;
in:488 out:489 type:B dur:2 cpbdur:2 q:0.01 aq:0.65 tex:6107 mv:161 misc:620 imb:0 pmb:100 smb:1729 d:s ref:0 ;
in:489 out:490 type:b dur:2 cpbdur:2 q:0.00 aq:1.69 tex:6825 mv:139 misc:468 imb:0 pmb:64 smb:1765 d:- ref:0 ;
in:494 out:491 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:21474 mv:199 misc:759 imb:11 pmb:134 smb:1684 d:s ref:0 ;
in:492 out:492 type:B dur:2 cpbdur:2 q:0.00 aq:0.72 tex:8234 mv:134 misc:656 imb:0 pmb:121 smb:1708 d:s ref:0 ;
in:491 out:493 type:b dur:2 cpbdur:2 q:0.00 aq:1.60 tex:3966 mv:125 misc:453 imb:0 pmb:60 smb:1769 d:s ref:0 ;
in:493 out:494 type:b dur:2 cpbdur:2 q:0.00 aq:1.60 tex:8506 mv:119 misc:455 imb:1 pmb:59 smb:1769 d:- ref:0 ;
in:498 out:495 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:17877 mv:190 misc:749 imb:6 pmb:130 smb:1693 d:s ref:0 ;
in:496 out:496 type:B dur:2 cpbdur:2 q:0.00 aq:0.48 tex:4049 mv:81 misc:654 imb:0 pmb:108 smb:1721 d:s ref:0 ;
in:495 out:497 type:b dur:2 cpbdur:2 q:0.00 aq:1.27 tex:1923 mv:73 misc:436 imb:0 pmb:47 smb:1782 d:s ref:0 ;
in:497 out:498 type:b dur:2 cpbdur:2 q:0.00 aq:1.53 tex:2594 mv:99 misc:443 imb:0 pmb:54 smb:1775 d:- ref:0 ;
in:502 out:499 type:P dur:2 cpbdur:2 q:0.00 aq:0.20 tex:5247 mv:160 misc:729 imb:6 pmb:116 smb:1707 d:s ref:0 ;
in:500 out:500 type:B dur:2 cpbdur:2 q:0.00 aq:0.56 tex:4025 mv:38 misc:633 imb:0 pmb:101 smb:1728 d:s ref:0 ;
in:499 out:501 type:b dur:2 cpbdur:2 q:0.00 aq:0.62 tex:1758 mv:70 misc:420 imb:0 pmb:44 smb:1785 d:s ref:0 ;
in:501 out:502 type:b dur:2 cpbdur:2 q:0.00 aq:1.27 tex:1878 mv:66 misc:440 imb:0 pmb:46 smb:1783 d:- ref:0 ;
in:504 out:503 type:P dur:2 cpbdur:2 q:0.00 aq:0.63 tex:19234 mv:416 misc:662 imb:47 pmb:98 smb:1684 d:s ref:0 ;
in:503 out:504 type:b dur:2 cpbdur:2 q:0.00 aq:1.01 tex:3299 mv:125 misc:528 imb:0 pmb:91 smb:1738 d:s ref:0 ;
in:505 out:505 type:I dur:2 cpbdur:2 q:0.00 aq:0.00 tex:1000821 mv:18935 misc:124 imb:1829 pmb:0 smb:0 d:s ref:;
in:509 out:506 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:30880 mv:542 misc:1114 imb:84 pmb:242 smb:1503 d:s ref:0 ;
in:507 out:507 type:B dur:2 cpbdur:2 q:0.00 aq:0.92 tex:6944 mv:309 misc:899 imb:2 pmb:172 smb:1655 d:s ref:0 ;
in:506 out:508 type:b dur:2 cpbdur:2 q:0.00 aq:1.76 tex:7952 mv:277 misc:763 imb:5 pmb:122 smb:1702 d:s ref:0 ;
in:508 out:509 type:b dur:2 cpbdur:2 q:0.00 aq:1.34 tex:970 mv:89 misc:317 imb:0 pmb:27 smb:1802 d:- ref:0 ;
in:513 out:510 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:25037 mv:290 misc:569 imb:24 pmb:80 smb:1725 d:s ref:0 ;
in:511 out:511 type:B dur:2 cpbdur:2 q:0.00 aq:0.44 tex:2682 mv:141 misc:489 imb:0 pmb:63 smb:1766 d:s ref:0 ;
in:510 out:512 type:b dur:2 cpbdur:2 q:0.00 aq:0.45 tex:1534 mv:123 misc:319 imb:0 pmb:26 smb:1803 d:s ref:0 ;
in:512 out:513 type:b dur:2 cpbdur:2 q:0.00 aq:0.51 tex:1713 mv:108 misc:299 imb:0 pmb:32 smb:1797 d:- ref:0 ;
in:516 out:514 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:29211 mv:282 misc:531 imb:26 pmb:85 smb:1718 d:s ref:0 ;
in:514 out:515 type:B dur:2 cpbdur:2 q:0.00 aq:0.20 tex:19399 mv:247 misc:370 imb:13 pmb:70 smb:1746 d:s ref:0 ;
in:515 out:516 type:b dur:2 cpbdur:2 q:0.00 aq:0.57 tex:2481 mv:143 misc:360 imb:0 pmb:50 smb:1779 d:- ref:0 ;
in:518 out:517 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:18420 mv:230 misc:574 imb:8 pmb:88 smb:1733 d:s ref:0 ;
in:517 out:518 type:b dur:2 cpbdur:2 q:0.00 aq:0.31 tex:1689 mv:157 misc:354 imb:0 pmb:37 smb:1792 d:s ref:0 ;
in:522 out:519 type:P dur:2 cpbdur:2 q:0.00 aq:0.02 tex:15808 mv:175 misc:569 imb:5 pmb:70 smb:1754 d:s ref:0 ;
in:520 out:520 type:B dur:2 cpbdur:2 q:0.00 aq:0.70 tex:8732 mv:111 misc:477 imb:0 pmb:66 smb:1763 d:s ref:0 ;
in:519 out:521 type:b dur:2 cpbdur:2 q:0.00 aq:0.42 tex:4902 mv:137 misc:273 imb:0 pmb:29 smb:1800 d:s ref:0 ;
in:521 out:522 type:b dur:2 cpbdur:2 q:0.00 aq:0.30 tex:4738 mv:98 misc:300 imb:0 pmb:28 smb:1801 d:- ref:0 ;
in:526 out:523 type:P dur:2 cpbdur:2 q:0.00 aq:0.01 tex:6440 mv:135 misc:569 imb:4 pmb:67 smb:1758 d:s ref:0 ;
in:524 out:524 type:B dur:2 cpbdur:2 q:0.00 aq:0.79 tex:3130 mv:90 misc:532 imb:0 pmb:70 smb:1759 d:s ref:0 ;
in:523 out:525 type:b dur:2 cpbdur:2 q:0.00 aq:0.43 tex:3365 mv:77 misc:294 imb:0 pmb:21 smb:1808 d:s ref:0 ;
in:525 out:526 type:b dur:2 cpbdur:2 q:0.00 aq:0.65 tex:594 mv:38 misc:304 imb:0 pmb:17 smb:1812 d:- ref:0 ;
in:530 out:527 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:7530 mv:165 misc:561 imb:3 pmb:63 smb:1763 d:s ref:0 ;
in:528 out:528 type:B dur:2 cpbdur:2 q:0.00 aq:0.77 tex:5302 mv:60 misc:510 imb:0 pmb:62 smb:1767 d:s ref:0 ;
in:527 out:529 type:b dur:2 cpbdur:2 q:0.00 aq:0.19 tex:363 mv:45 misc:272 imb:0 pmb:14 smb:1815 d:s ref:0 ;
in:529 out:530 type:b dur:2 cpbdur:2 q:0.00 aq:0.96 tex:3330 mv:70 misc:264 imb:0 pmb:14 smb:1815 d:- ref:0 ;
in:534 out:531 type:P dur:2 cpbdur:2 q:0.00 aq:0.33 tex:22400 mv:233 misc:471 imb:20 pmb:38 smb:1771 d:s ref:0 ;
in:532 out:532 type:B dur:2 cpbdur:2 q:0.00 aq:0.83 tex:5926 mv:114 misc:496 imb:0 pmb:70 smb:1759 d:s ref:0 ;
in:531 out:533 type:b dur:2 cpbdur:2 q:0.00 aq:0.92 tex:307 mv:40 misc:261 imb:0 pmb:12 smb:1817 d:s ref:0 ;
in:533 out:534 type:b dur:2 cpbdur:2 q:0.00 aq:0.65 tex:1403 mv:98 misc:307 imb:0 pmb:30 smb:1799 d:- ref:0 ;
in:536 out:535 type:P dur:2 cpbdur:2 q:0.00 aq:0.04 tex:837018 mv:4939 misc:291 imb:1566 pmb:263 smb:0 d:s ref:0 w:4,21,-126,7,101,27,105,23 ;
in:535 out:536 type:b dur:2 cpbdur:2 q:0.00 aq:1.08 tex:302370 mv:3772 misc:594 imb:290 pmb:582 smb:957 d:t ref:0 ;
in:540 out:537 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:474947 mv:2684 misc:353 imb:513 pmb:497 smb:819 d:s ref:0 w:6,69,-20 ;
in:538 out:538 type:B dur:2 cpbdur:2 q:0.00 aq:0.19 tex:32365 mv:174 misc:1101 imb:0 pmb:445 smb:1384 d:s ref:0 ;
in:537 out:539 type:b dur:2 cpbdur:2 q:0.00 aq:1.75 tex:14096 mv:48 misc:960 imb:0 pmb:207 smb:1622 d:s ref:0 ;
in:539 out:540 type:b dur:2 cpbdur:2 q:0.00 aq:1.53 tex:4856 mv:379 misc:1021 imb:0 pmb:233 smb:1596 d:- ref:0 ;
in:542 out:541 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:38273 mv:277 misc:1122 imb:11 pmb:435 smb:1383 d:s ref:0 ;
in:541 out:542 type:b dur:2 cpbdur:2 q:0.00 aq:0.91 tex:6291 mv:377 misc:996 imb:0 pmb:229 smb:1600 d:s ref:0 ;
in:546 out:543 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:17921 mv:212 misc:1043 imb:7 pmb:270 smb:1552 d:s ref:0 ;
in:544 out:544 type:B dur:2 cpbdur:2 q:0.00 aq:1.08 tex:20582 mv:401 misc:921 imb:0 pmb:275 smb:1554 d:s ref:0 ;
in:543 out:545 type:b dur:2 cpbdur:2 q:0.00 aq:1.20 tex:3283 mv:260 misc:609 imb:0 pmb:87 smb:1742 d:s ref:0 ;
in:545 out:546 type:b dur:2 cpbdur:2 q:0.00 aq:1.27 tex:2881 mv:78 misc:537 imb:0 pmb:67 smb:1762 d:- ref:0 ;
in:550 out:547 type:P dur:2 cpbdur:2 q:0.30 aq:0.00 tex:13150 mv:206 misc:1004 imb:4 pmb:233 smb:1592 d:s ref:0 ;
in:548 out:548 type:B dur:2 cpbdur:2 q:0.15 aq:0.72 tex:8056 mv:131 misc:845 imb:0 pmb:159 smb:1670 d:s ref:0 ;
in:547 out:549 type:b dur:2 cpbdur:2 q:0.07 aq:1.42 tex:4979 mv:137 misc:588 imb:0 pmb:80 smb:1749 d:s ref:0 ;
in:549 out:550 type:b dur:2 cpbdur:2 q:0.22 aq:1.18 tex:2172 mv:61 misc:487 imb:0 pmb:57 smb:1772 d:- ref:0 ;
in:554 out:551 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:26714 mv:182 misc:1000 imb:3 pmb:235 smb:1591 d:s ref:0 ;
in:552 out:552 type:B dur:2 cpbdur:2 q:0.15 aq:0.69 tex:7252 mv:103 misc:853 imb:0 pmb:160 smb:1669 d:s ref:0 ;
in:551 out:553 type:b dur:2 cpbdur:2 q:0.22 aq:1.18 tex:2180 mv:90 misc:506 imb:0 pmb:64 smb:1765 d:s ref:0 ;
in:553 out:554 type:b dur:2 cpbdur:2 q:0.07 aq:1.22 tex:5301 mv:109 misc:534 imb:0 pmb:70 smb:1759 d:- ref:0 ;
in:558 out:555 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:27050 mv:215 misc:999 imb:4 pmb:235 smb:1590 d:s ref:0 ;
in:556 out:556 type:B dur:2 cpbdur:2 q:0.00 aq:1.01 tex:22743 mv:131 misc:910 imb:0 pmb:267 smb:1562 d:s ref:0 ;
in:555 out:557 type:b dur:2 cpbdur:2 q:0.00 aq:1.35 tex:5106 mv:122 misc:548 imb:0 pmb:80 smb:1749 d:s ref:0 ;
in:557 out:558 type:b dur:2 cpbdur:2 q:0.00 aq:1.35 tex:4569 mv:60 misc:539 imb:0 pmb:74 smb:1755 d:- ref:0 ;
in:562 out:559 type:P dur:2 cpbdur:2 q:0.00 aq:0.06 tex:17041 mv:176 misc:999 imb:2 pmb:237 smb:1590 d:s ref:0 ;
in:560 out:560 type:B dur:2 cpbdur:2 q:0.00 aq:1.08 tex:19775 mv:105 misc:888 imb:0 pmb:261 smb:1568 d:s ref:0 ;
in:559 out:561 type:b dur:2 cpbdur:2 q:0.00 aq:1.52 tex:2468 mv:60 misc:520 imb:0 pmb:62 smb:1767 d:s ref:0 ;
in:561 out:562 type:b dur:2 cpbdur:2 q:0.00 aq:1.49 tex:3953 mv:89 misc:510 imb:0 pmb:62 smb:1767 d:- ref:0 ;
in:566 out:563 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:16977 mv:199 misc:992 imb:7 pmb:232 smb:1590 d:s ref:0 ;
in:564 out:564 type:B dur:2 cpbdur:2 q:0.00 aq:0.56 tex:9280 mv:107 misc:877 imb:1 pmb:170 smb:1658 d:s ref:0 ;
in:563 out:565 type:b dur:2 cpbdur:2 q:0.00 aq:1.50 tex:4300 mv:99 misc:545 imb:0 pmb:71 smb:1758 d:s ref:0 ;
in:565 out:566 type:b dur:2 cpbdur:2 q:0.00 aq:1.57 tex:2344 mv:75 misc:533 imb:0 pmb:62 smb:1767 d:- ref:0 ;
in:570 out:567 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:14767 mv:160 misc:1001 imb:2 pmb:235 smb:1592 d:s ref:0 ;
in:568 out:568 type:B dur:2 cpbdur:2 q:0.00 aq:1.10 tex:20981 mv:95 misc:892 imb:0 pmb:258 smb:1571 d:s ref:0 ;
in:567 out:569 type:b dur:2 cpbdur:2 q:0.00 aq:1.42 tex:2222 mv:67 misc:519 imb:0 pmb:60 smb:1769 d:s ref:0 ;
in:569 out:570 type:b dur:2 cpbdur:2 q:0.00 aq:1.59 tex:5310 mv:109 misc:533 imb:0 pmb:75 smb:1754 d:- ref:0 ;
in:574 out:571 type:P dur:2 cpbdur:2 q:0.00 aq:0.02 tex:18412 mv:184 misc:996 imb:6 pmb:232 smb:1591 d:s ref:0 ;
in:572 out:572 type:B dur:2 cpbdur:2 q:0.00 aq:1.09 tex:21399 mv:100 misc:893 imb:0 pmb:262 smb:1567 d:s ref:0 ;
in:571 out:573 type:b dur:2 cpbdur:2 q:0.00 aq:1.63 tex:4328 mv:78 misc:530 imb:0 pmb:72 smb:1757 d:s ref:0 ;
in:573 out:574 type:b dur:2 cpbdur:2 q:0.00 aq:1.66 tex:4708 mv:106 misc:546 imb:1 pmb:71 smb:1757 d:- ref:0 ;
in:578 out:575 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:13693 mv:194 misc:1009 imb:8 pmb:231 smb:1590 d:s ref:0 ;
in:576 out:576 type:B dur:2 cpbdur:2 q:0.00 aq:1.01 tex:20349 mv:175 misc:908 imb:0 pmb:262 smb:1567 d:s ref:0 ;
in:575 out:577 type:b dur:2 cpbdur:2 q:0.00 aq:1.46 tex:4393 mv:118 misc:537 imb:0 pmb:74 smb:1755 d:s ref:0 ;
in:577 out:578 type:b dur:2 cpbdur:2 q:0.00 aq:1.45 tex:4321 mv:100 misc:523 imb:0 pmb:69 smb:1760 d:- ref:0 ;
in:582 out:579 type:P dur:2 cpbdur:2 q:0.00 aq:0.01 tex:10135 mv:125 misc:1004 imb:1 pmb:231 smb:1597 d:s ref:0 ;
